obs_ID,study_ID,year_pub,es,var
obs422,Stevens et al. 2007,2007,1.5962,0.2637
obs424,Story et al. 2000,2000,-2.3828,0.2137
obs425,Story et al. 2000,2000,1.7932,0.1752
obs426,Story et al. 2000,2000,1.6792,0.1691
obs427,Straw et al. 1998,1998,-0.0962,0.0801
obs428,Straw et al. 1998,1998,-0.4454,0.082
obs429,Urías-López @ Meinke 2001 ,2001,0.1815,0.1004
obs430,Urías-López @ Meinke 2001 ,2001,0.726,0.1066
obs431,Urías-López @ Meinke 2001 ,2001,0.3505,0.0254
obs432,Urías-López @ Meinke 2001 ,2001,0.1106,0.025
obs433,Urías-López et al. 2000,2000,0.1923,0.0335
obs434,Urías-López et al. 2000,2000,0.3846,0.0339
obs435,Urías-López et al. 2000,2000,0.2318,0.0336
obs436,van Dam & Raaijmakers 2006,2006,1.0048,0.3337
obs438,van Dam & Raaijmakers 2006,2006,0.1112,0.3004
obs439,van Dam & Raaijmakers 2006,2006,0.0797,0.3002
obs440,Wardle & Barker 1997,1997,1.438,0.6292
obs441,Wardle & Barker 1997,1997,1.1564,0.5836
obs442,Wardle & Barker 1997,1997,-0.1682,0.5018
obs443,Wells et al. 2002,2002,0.6878,0.353
obs444,Wightman et al. 1994,1994,-4.1973,1.2809
obs445,Wightman et al. 1994,1994,-5.2334,1.7694
obs446,Wightman et al. 1994,1994,2.4897,0.7099
obs447,Wightman et al. 1994,1994,2.895,0.819
obs448,Wightman et al. 1994,1994,-7.0898,2.9133
obs449,Wightman et al. 1994,1994,-9.1779,4.6117
obs450,Wightman et al. 1994,1994,2.8364,0.8023
obs451,Wightman et al. 1994,1994,2.5789,0.7325
obs452,Wurst & van der Putten 2007,2007,-0.4731,0.0857
obs453,Wurst & van der Putten 2007,2007,0.749,0.0892
